Customer_id,Call_Opened,Call_Closed,Case_Number,Resolution,Call_Type,Call_Type_Sub_Category
417331,7/11/2017,7/13/2017,20593825,Contact,Customer Success,Walkthrough
417332,6/28/2017,6/30/2017,20541265,Contact,Customer Success,Walkthrough
417333,6/23/2017,6/27/2017,20521074,Contact,Customer Success,Walkthrough
417334,6/28/2017,6/30/2017,20540321,Contact,Customer Success,Walkthrough
417335,6/27/2017,6/30/2017,20533462,Contact,Customer Success,Walkthrough
417336,8/7/2017,8/10/2017,20722496,Contact,Customer Success,Walkthrough
417337,6/27/2017,6/28/2017,20539683,Contact,Customer Success,Walkthrough
417338,6/22/2017,6/28/2017,20517984,Contact,Customer Success,Walkthrough
417339,6/27/2017,6/28/2017,20534563,Contact,Customer Success,Walkthrough
417340,6/28/2017,6/29/2017,20545256,Contact,Customer Success,Walkthrough
417341,6/26/2017,6/28/2017,20528521,Contact,Customer Success,Walkthrough
417342,7/10/2017,7/18/2017,20590237,Contact,Customer Success,Walkthrough
417343,7/5/2017,7/18/2017,20568922,Contact,Customer Success,Walkthrough
417344,7/7/2017,7/11/2017,20581803,Contact,Customer Success,Walkthrough
417345,6/28/2017,6/29/2017,20545218,Contact,Customer Success,Walkthrough
417346,6/29/2017,7/11/2017,20551940,Reachback,Customer Success,Walkthrough
417347,6/28/2017,6/29/2017,20541211,Contact,Customer Success,Walkthrough
417348,6/28/2017,6/29/2017,20545244,Contact,Customer Success,Walkthrough
417349,7/18/2017,7/21/2017,20624917,Contact,Customer Success,Walkthrough
417350,6/28/2017,6/29/2017,20541230,Contact,Customer Success,Walkthrough
417351,7/5/2017,7/6/2017,20564908,Contact,Customer Success,Walkthrough
417352,6/28/2017,6/29/2017,20545043,Contact,Customer Success,Walkthrough
417353,6/27/2017,6/28/2017,20533232,Contact,Customer Success,Walkthrough
417354,6/28/2017,7/5/2017,20545198,Contact,Customer Success,Walkthrough
417355,7/19/2017,7/19/2017,20631027,Contact,Customer Success,Walkthrough
417356,6/26/2017,7/13/2017,20531238,Contact,Customer Success,Walkthrough
417357,6/28/2017,6/30/2017,20541166,Contact,Customer Success,Walkthrough
417358,6/28/2017,7/5/2017,20545193,Contact,Customer Success,Walkthrough
417359,7/25/2017,7/27/2017,20656910,Contact,Customer Success,Walkthrough
417360,6/27/2017,6/30/2017,20532686,Contact,Customer Success,Walkthrough
417361,6/28/2017,6/29/2017,20545226,Contact,Customer Success,Walkthrough
417362,6/27/2017,7/5/2017,20536784,Contact,Customer Success,Walkthrough
417363,6/27/2017,6/29/2017,20538690,Contact,Customer Success,Walkthrough
417364,6/30/2017,7/7/2017,20553643,Contact,Customer Success,Walkthrough
417365,7/5/2017,7/6/2017,20569139,Contact,Customer Success,Walkthrough
417366,6/28/2017,7/12/2017,20544246,Contact,Customer Success,Walkthrough
417367,7/20/2017,7/25/2017,20641758,Contact,Customer Success,Walkthrough
417368,7/5/2017,7/6/2017,20569061,Contact,Customer Success,Walkthrough
417369,6/27/2017,7/5/2017,20538701,Contact,Customer Success,Walkthrough
417370,6/27/2017,7/7/2017,20538682,Contact,Customer Success,Walkthrough
417371,3/16/2018,3/20/2018,22532794,Contact,Customer Success,Walkthrough
417372,7/5/2017,7/11/2017,20565503,Reachback,Customer Success,Walkthrough
417373,6/28/2017,6/29/2017,20545542,Contact,Customer Success,Walkthrough
417374,7/7/2017,7/11/2017,20583140,Contact,Customer Success,Walkthrough
417375,6/28/2017,6/29/2017,20545563,Contact,Customer Success,Walkthrough
417376,6/30/2017,6/30/2017,20553320,Contact,Customer Success,Walkthrough
417377,6/29/2017,6/29/2017,20546623,Contact,Customer Success,Walkthrough
417378,6/27/2017,7/5/2017,20538641,Contact,Customer Success,Walkthrough
417379,6/30/2017,6/30/2017,20553280,Contact,Customer Success,Walkthrough
417380,6/29/2017,7/14/2017,20547345,Contact,Customer Success,Walkthrough
417381,11/1/2017,11/8/2017,21953302,Contact,Customer Success,Walkthrough
417382,6/29/2017,6/29/2017,20547060,Contact,Customer Success,Walkthrough
417383,7/5/2017,7/17/2017,20566643,Contact,Customer Success,Walkthrough
417384,7/5/2017,7/6/2017,20566561,Contact,Customer Success,Walkthrough
417385,6/28/2017,7/6/2017,20543777,Contact,Customer Success,Walkthrough
417386,7/18/2017,7/24/2017,20627556,Contact,Customer Success,Walkthrough
417387,7/5/2017,7/5/2017,20565099,Contact,Customer Success,Walkthrough
417388,7/5/2017,7/10/2017,20569524,Contact,Customer Success,Walkthrough
417389,6/28/2017,7/13/2017,20545215,Contact,Customer Success,Walkthrough
417390,7/5/2017,7/6/2017,20565075,Contact,Customer Success,Walkthrough
417391,6/29/2017,7/7/2017,20546748,Contact,Customer Success,Walkthrough
417392,6/30/2017,7/5/2017,20554244,Contact,Customer Success,Walkthrough
417393,6/28/2017,7/11/2017,20545041,Contact,Customer Success,Walkthrough
417394,8/15/2017,8/17/2017,20784729,Contact,Customer Success,Walkthrough
417395,6/29/2017,7/6/2017,20550726,Contact,Customer Success,Walkthrough
417396,7/5/2017,7/5/2017,20567170,Reachback,Customer Success,Walkthrough
417397,6/29/2017,7/6/2017,20550615,Contact,Customer Success,Walkthrough
417398,7/19/2017,7/25/2017,20634602,Contact,Customer Success,Walkthrough
417399,10/12/2017,10/12/2017,21466233,Contact,Customer Success,Walkthrough
417400,8/9/2017,9/18/2017,20735759,Reachback,Customer Success,Walkthrough
417401,6/28/2017,7/6/2017,20544335,Contact,Customer Success,Walkthrough
417402,7/11/2017,7/11/2017,20593123,Contact,Customer Success,Walkthrough
417403,7/7/2017,7/7/2017,20579685,Contact,Customer Success,Walkthrough
417404,7/5/2017,7/7/2017,20569402,Contact,Customer Success,Walkthrough
417405,6/29/2017,7/6/2017,20547316,Contact,Customer Success,Walkthrough
417406,8/22/2017,8/24/2017,20823711,Contact,Customer Success,Walkthrough
417407,7/6/2017,7/7/2017,20573422,Contact,Customer Success,Walkthrough
417408,7/5/2017,7/6/2017,20569158,Contact,Customer Success,Walkthrough
417409,7/7/2017,7/7/2017,20581944,Contact,Customer Success,Walkthrough
417410,6/28/2017,7/12/2017,20545645,Contact,Customer Success,Walkthrough
417411,6/29/2017,7/6/2017,20551242,Contact,Customer Success,Walkthrough
417412,7/5/2017,7/5/2017,20566571,Contact,Customer Success,Walkthrough
417413,7/5/2017,7/5/2017,20567321,Contact,Customer Success,Walkthrough
417414,7/18/2017,8/25/2017,20625522,Reachback,Customer Success,Walkthrough
417415,7/5/2017,7/6/2017,20569121,Contact,Customer Success,Walkthrough
417416,8/22/2017,8/24/2017,20824114,Contact,Customer Success,Walkthrough
417417,7/5/2017,7/5/2017,20565553,Contact,Customer Success,Walkthrough
417418,6/28/2017,7/7/2017,20544421,Contact,Customer Success,Walkthrough
417419,7/5/2017,7/12/2017,20569423,Contact,Customer Success,Walkthrough
417420,6/29/2017,7/7/2017,20546757,Contact,Customer Success,Walkthrough
417421,6/29/2017,7/5/2017,20547289,Contact,Customer Success,Walkthrough
417422,7/5/2017,7/20/2017,20564907,Contact,Customer Success,Walkthrough
417423,7/6/2017,7/6/2017,20571773,Contact,Customer Success,Walkthrough
417424,6/30/2017,6/30/2017,20553310,Contact,Customer Success,Walkthrough
417425,1/29/2018,1/29/2018,22338613,Contact,Customer Success,Walkthrough
417426,6/30/2017,7/6/2017,20553184,Contact,Customer Success,Walkthrough
417427,7/6/2017,7/13/2017,20576772,Contact,Customer Success,Walkthrough
417428,7/12/2017,7/20/2017,20603805,Contact,Customer Success,Walkthrough
417429,7/26/2017,7/28/2017,20664470,Contact,Customer Success,Walkthrough
417430,7/7/2017,7/11/2017,20579442,Contact,Customer Success,Walkthrough
417431,6/27/2017,6/30/2017,20538166,Contact,Customer Success,Walkthrough
417432,6/28/2017,7/7/2017,20544576,Contact,Customer Success,Walkthrough
417433,7/6/2017,7/6/2017,20571244,Contact,Customer Success,Walkthrough
417434,7/7/2017,7/7/2017,20579758,Contact,Customer Success,Walkthrough
417435,7/5/2017,7/10/2017,20567944,Contact,Customer Success,Walkthrough
417436,7/5/2017,7/6/2017,20566509,Contact,Customer Success,Walkthrough
417437,6/29/2017,7/5/2017,20546670,Contact,Customer Success,Walkthrough
417438,8/2/2017,8/14/2017,20699597,Reachback,Customer Success,Walkthrough
417439,7/12/2017,7/14/2017,20598877,Reachback,Customer Success,Walkthrough
417440,7/11/2017,7/11/2017,20594701,Contact,Customer Success,Walkthrough
417441,7/5/2017,7/14/2017,20565288,Contact,Customer Success,Walkthrough
417442,8/17/2017,8/21/2017,20798621,Contact,Customer Success,Walkthrough
417443,7/13/2017,7/19/2017,20608165,Contact,Customer Success,Walkthrough
417444,7/5/2017,7/5/2017,20565540,Contact,Customer Success,Walkthrough
417445,7/5/2017,7/5/2017,20565499,Contact,Customer Success,Walkthrough
417446,6/27/2017,7/5/2017,20537972,Contact,Customer Success,Walkthrough
417447,6/28/2017,7/5/2017,20540545,Contact,Customer Success,Walkthrough
417448,7/7/2017,7/7/2017,20579448,Contact,Customer Success,Walkthrough
417449,8/17/2017,8/28/2017,20802421,Contact,Customer Success,Walkthrough
417450,7/6/2017,7/12/2017,20576290,Contact,Customer Success,Walkthrough
417451,7/5/2017,7/7/2017,20569639,Contact,Customer Success,Walkthrough
417452,10/12/2017,10/12/2017,21454701,Contact,Customer Success,Walkthrough
417453,6/29/2017,7/6/2017,20547004,Contact,Customer Success,Walkthrough
417454,7/27/2017,8/14/2017,20670117,Reachback,Customer Success,Walkthrough
417455,7/6/2017,7/11/2017,20571606,Contact,Customer Success,Walkthrough
417456,7/6/2017,7/12/2017,20571670,Contact,Customer Success,Walkthrough
417457,6/29/2017,7/11/2017,20550957,Contact,Customer Success,Walkthrough
417458,7/7/2017,7/11/2017,20579219,Contact,Customer Success,Walkthrough
417459,7/5/2017,7/14/2017,20568759,Contact,Customer Success,Walkthrough
417460,7/5/2017,7/13/2017,20569559,Contact,Customer Success,Walkthrough
417461,6/29/2017,7/6/2017,20550018,Contact,Customer Success,Walkthrough
417462,7/5/2017,7/13/2017,20566014,Contact,Customer Success,Walkthrough
417463,7/5/2017,7/5/2017,20565135,Contact,Customer Success,Walkthrough
417464,7/6/2017,7/7/2017,20573399,Contact,Customer Success,Walkthrough
417465,7/14/2017,7/20/2017,20614570,Contact,Customer Success,Walkthrough
417466,7/5/2017,7/19/2017,20564477,Contact,Customer Success,Walkthrough
417467,11/8/2017,11/8/2017,21984221,Contact,Customer Success,Walkthrough
417468,7/12/2017,7/12/2017,20598638,Contact,Customer Success,Walkthrough
417469,8/30/2017,9/1/2017,20859564,Contact,Customer Success,Walkthrough
417470,7/6/2017,7/11/2017,20571195,Contact,Customer Success,Walkthrough
417471,6/29/2017,7/13/2017,20550658,Contact,Customer Success,Walkthrough
417472,7/6/2017,7/11/2017,20575608,Contact,Customer Success,Walkthrough
417473,7/10/2017,7/19/2017,20590251,Contact,Customer Success,Walkthrough
417474,7/7/2017,7/18/2017,20579122,Contact,Customer Success,Walkthrough
417475,6/29/2017,7/6/2017,20551278,Contact,Customer Success,Walkthrough
417476,7/5/2017,7/12/2017,20569466,Contact,Customer Success,Walkthrough
417477,7/6/2017,7/10/2017,20576796,Contact,Customer Success,Walkthrough
417478,7/13/2017,7/14/2017,20609475,Contact,Customer Success,Walkthrough
417479,7/6/2017,7/10/2017,20577562,Contact,Customer Success,Walkthrough
417480,7/25/2017,7/25/2017,20656275,Contact,Customer Success,Walkthrough
417481,7/5/2017,7/11/2017,20564841,Contact,Customer Success,Walkthrough
417482,7/11/2017,7/12/2017,20593011,Contact,Customer Success,Walkthrough
417483,7/28/2017,8/9/2017,20680372,Contact,Customer Success,Walkthrough
417484,6/30/2017,7/13/2017,20553141,Reachback,Customer Success,Walkthrough
417485,7/5/2017,7/6/2017,20569790,Contact,Customer Success,Walkthrough
417486,7/17/2017,7/19/2017,20622143,Contact,Customer Success,Walkthrough
417487,8/29/2017,8/29/2017,20852759,Contact,Customer Success,Walkthrough
417488,7/7/2017,7/13/2017,20580107,Contact,Customer Success,Walkthrough
417489,7/6/2017,7/18/2017,20576759,Contact,Customer Success,Walkthrough
417490,7/5/2017,7/6/2017,20569081,Contact,Customer Success,Walkthrough
417491,7/6/2017,7/12/2017,20571213,Contact,Customer Success,Walkthrough
417492,6/29/2017,7/10/2017,20551294,Contact,Customer Success,Walkthrough
417493,7/10/2017,7/12/2017,20588045,Contact,Customer Success,Walkthrough
417494,7/11/2017,7/11/2017,20592712,Contact,Customer Success,Walkthrough
417495,7/11/2017,7/19/2017,20597123,Contact,Customer Success,Walkthrough
417496,7/6/2017,7/10/2017,20571588,Contact,Customer Success,Walkthrough
417497,7/6/2017,7/11/2017,20573355,Contact,Customer Success,Walkthrough
417498,7/7/2017,8/1/2017,20579376,Contact,Customer Success,Walkthrough
417499,6/30/2017,7/17/2017,20553172,Contact,Customer Success,Walkthrough
417500,6/29/2017,7/6/2017,20550115,Contact,Customer Success,Walkthrough
417501,6/30/2017,7/11/2017,20553075,Contact,Customer Success,Walkthrough
417502,8/9/2017,8/14/2017,20750885,Contact,Customer Success,Walkthrough
417503,7/7/2017,7/7/2017,20579566,Contact,Customer Success,Walkthrough
417504,7/5/2017,7/11/2017,20567578,Contact,Customer Success,Walkthrough
417505,6/30/2017,7/10/2017,20553850,Contact,Customer Success,Walkthrough
417506,8/23/2017,9/1/2017,20828929,Contact,Customer Success,Walkthrough
417507,8/1/2017,8/1/2017,20693259,Contact,Customer Success,Walkthrough
417508,7/12/2017,7/20/2017,20604125,Contact,Customer Success,Walkthrough
417509,9/13/2017,9/14/2017,20924997,Contact,Customer Success,Walkthrough
417510,7/10/2017,9/5/2017,20590280,Reachback,Customer Success,Walkthrough
417511,7/7/2017,7/11/2017,20579209,Contact,Customer Success,Walkthrough
417512,7/5/2017,7/10/2017,20565926,Contact,Customer Success,Walkthrough
417513,8/1/2017,8/7/2017,20694538,Contact,Customer Success,Walkthrough
417514,8/17/2017,8/17/2017,20798250,Contact,Customer Success,Walkthrough
417515,8/7/2017,8/9/2017,20723134,Contact,Customer Success,Walkthrough
417516,7/10/2017,7/17/2017,20587764,Contact,Customer Success,Walkthrough
417517,7/13/2017,7/13/2017,20606366,Contact,Customer Success,Walkthrough
417518,7/5/2017,7/17/2017,20569702,Contact,Customer Success,Walkthrough
417519,7/31/2017,8/3/2017,20689475,Contact,Customer Success,Walkthrough
417520,7/7/2017,7/11/2017,20579135,Contact,Customer Success,Walkthrough
417521,7/14/2017,7/26/2017,20614085,Reachback,Customer Success,Walkthrough
417522,7/6/2017,7/14/2017,20576782,Reachback,Customer Success,Walkthrough
417523,7/10/2017,7/26/2017,20590272,Contact,Customer Success,Walkthrough
417524,11/13/2017,11/20/2017,22008891,Contact,Customer Success,Walkthrough
417525,7/11/2017,7/17/2017,20595178,Contact,Customer Success,Walkthrough
417526,7/11/2017,7/12/2017,20593203,Contact,Customer Success,Walkthrough
417527,7/11/2017,7/12/2017,20592998,Contact,Customer Success,Walkthrough
417528,7/12/2017,7/12/2017,20601825,Contact,Customer Success,Walkthrough
417529,7/13/2017,7/13/2017,20605731,Contact,Customer Success,Walkthrough
417530,7/12/2017,7/21/2017,20602909,Reachback,Customer Success,Walkthrough
417531,7/21/2017,8/1/2017,20646185,Contact,Customer Success,Walkthrough
417532,7/12/2017,7/17/2017,20603996,Contact,Customer Success,Walkthrough
417533,7/5/2017,7/11/2017,20567334,Contact,Customer Success,Walkthrough
417534,7/11/2017,7/11/2017,20593215,Contact,Customer Success,Walkthrough
417535,7/11/2017,7/11/2017,20593043,Contact,Customer Success,Walkthrough
417536,7/19/2017,7/27/2017,20632366,Contact,Customer Success,Walkthrough
417537,8/7/2017,8/9/2017,20722310,Contact,Customer Success,Walkthrough
417538,7/24/2017,7/26/2017,20653983,Contact,Customer Success,Walkthrough
417539,7/5/2017,7/11/2017,20566057,Contact,Customer Success,Walkthrough
417540,7/11/2017,7/12/2017,20593765,Contact,Customer Success,Walkthrough
417541,7/13/2017,7/18/2017,20607398,Contact,Customer Success,Walkthrough
417542,7/7/2017,7/12/2017,20582658,Contact,Customer Success,Walkthrough
417543,7/11/2017,7/12/2017,20593142,Reachback,Customer Success,Walkthrough
417544,10/4/2017,10/10/2017,21188534,Contact,Customer Success,Walkthrough
417545,7/6/2017,7/11/2017,20575712,Contact,Customer Success,Walkthrough
417546,7/10/2017,7/12/2017,20589068,Contact,Customer Success,Walkthrough
417547,7/20/2017,7/21/2017,20642641,Contact,Customer Success,Walkthrough
417548,7/12/2017,7/12/2017,20599655,Contact,Customer Success,Walkthrough
417549,7/5/2017,7/12/2017,20568788,Contact,Customer Success,Walkthrough
417550,7/7/2017,7/11/2017,20579527,Contact,Customer Success,Walkthrough
417551,7/7/2017,7/12/2017,20583121,Contact,Customer Success,Walkthrough
417552,8/22/2017,8/24/2017,20824117,Contact,Customer Success,Walkthrough
417553,7/6/2017,7/17/2017,20575668,Contact,Customer Success,Walkthrough
417554,7/6/2017,7/17/2017,20576350,Contact,Customer Success,Walkthrough
417555,7/10/2017,7/12/2017,20590203,Contact,Customer Success,Walkthrough
417556,7/6/2017,7/12/2017,20577087,Contact,Customer Success,Walkthrough
417557,7/6/2017,7/12/2017,20571615,Contact,Customer Success,Walkthrough
417558,7/14/2017,7/17/2017,20611573,Contact,Customer Success,Walkthrough
417559,7/6/2017,7/11/2017,20571616,Contact,Customer Success,Walkthrough
417560,7/7/2017,7/11/2017,20583039,Contact,Customer Success,Walkthrough
417561,7/5/2017,7/11/2017,20568226,Contact,Customer Success,Walkthrough
417562,8/30/2017,9/5/2017,20860455,Contact,Customer Success,Walkthrough
417563,7/11/2017,7/18/2017,20594975,Contact,Customer Success,Walkthrough
417564,7/5/2017,7/10/2017,20565497,Contact,Customer Success,Walkthrough
417565,7/12/2017,7/19/2017,20599513,Contact,Customer Success,Walkthrough
417566,7/10/2017,7/12/2017,20588961,Contact,Customer Success,Walkthrough
417567,7/17/2017,7/21/2017,20621202,Contact,Customer Success,Walkthrough
417568,7/21/2017,7/21/2017,20647109,Contact,Customer Success,Walkthrough
417569,8/28/2017,8/30/2017,20845254,Reachback,Customer Success,Walkthrough
417570,8/3/2017,8/24/2017,20709946,Contact,Customer Success,Walkthrough
417571,7/6/2017,7/11/2017,20571593,Contact,Customer Success,Walkthrough
417572,7/6/2017,7/19/2017,20576785,Contact,Customer Success,Walkthrough
417573,7/5/2017,7/6/2017,20569449,Contact,Customer Success,Walkthrough
417574,7/7/2017,7/12/2017,20581817,Contact,Customer Success,Walkthrough
417575,7/10/2017,7/19/2017,20590286,Contact,Customer Success,Walkthrough
417576,7/11/2017,7/25/2017,20593022,Contact,Customer Success,Walkthrough
417577,7/6/2017,7/14/2017,20576728,Contact,Customer Success,Walkthrough
417578,7/7/2017,7/18/2017,20580093,Contact,Customer Success,Walkthrough
417579,7/14/2017,7/18/2017,20611437,Contact,Customer Success,Walkthrough
417580,7/6/2017,7/14/2017,20571247,Contact,Customer Success,Walkthrough
417581,8/2/2017,8/7/2017,20703051,Contact,Customer Success,Walkthrough
417582,7/19/2017,7/19/2017,20631222,Contact,Customer Success,Walkthrough
417583,7/12/2017,7/12/2017,20603022,Contact,Customer Success,Walkthrough
